file	region	depth
bams/dutch.V197-79.sorted.bam	NC_007199.1:3491106-3496228	34.0154
bams/dutch.V198-65.sorted.bam	NC_007196.1:1523105-1524006	40.0443
bams/dutch.V198-65.sorted.bam	NC_007196.1:1539720-1544676	33.8352
bams/dutch.V198-65.sorted.bam	NC_007195.1:4650883-4653737	38.2998
bams/dutch.V198-65.sorted.bam	NC_007195.1:4660561-4662944	37.328
bams/dutch.V198-65.sorted.bam	NC_007198.1:258208-259208	40.6314
bams/dutch.V198-65.sorted.bam	NC_007198.1:242866-244662	37.5587
bams/dutch.V198-65.sorted.bam	NC_007199.1:3531190-3532036	35.6789
bams/dutch.V198-65.sorted.bam	NC_007199.1:3491106-3496228	37.3896
bams/dutch.V199-25.sorted.bam	NC_007196.1:1523105-1524006	57.5887
bams/dutch.V199-25.sorted.bam	NC_007196.1:1539720-1544676	48.63
bams/dutch.V199-25.sorted.bam	NC_007195.1:4650883-4653737	61.5678
bams/dutch.V199-25.sorted.bam	NC_007195.1:4660561-4662944	57.6766
bams/dutch.V199-25.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V199-25.sorted.bam	NC_007198.1:242866-244662	66.798
bams/dutch.V199-25.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V199-25.sorted.bam	NC_007199.1:3491106-3496228	60.7019
bams/dutch.V200-50.sorted.bam	NC_007196.1:1523105-1524006	10.5942
bams/dutch.V200-50.sorted.bam	NC_007196.1:1539720-1544676	11.6026
bams/dutch.V200-50.sorted.bam	NC_007195.1:4650883-4653737	14.0357
bams/dutch.V200-50.sorted.bam	NC_007195.1:4660561-4662944	16.3977
bams/dutch.V200-50.sorted.bam	NC_007198.1:258208-259208	12.3786
bams/dutch.V200-50.sorted.bam	NC_007198.1:242866-244662	20.1068
bams/dutch.V200-50.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V200-50.sorted.bam	NC_007199.1:3491106-3496228	14.5309
bams/dutch.V200-72.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V200-72.sorted.bam	NC_007196.1:1539720-1544676	44.4751
bams/dutch.V200-72.sorted.bam	NC_007195.1:4650883-4653737	53.8911
bams/dutch.V200-72.sorted.bam	NC_007195.1:4660561-4662944	57.406
bams/dutch.V200-72.sorted.bam	NC_007198.1:258208-259208	53.959
bams/dutch.V200-72.sorted.bam	NC_007198.1:242866-244662	56.5554
bams/dutch.V200-72.sorted.bam	NC_007199.1:3531190-3532036	42.1417
bams/dutch.V200-72.sorted.bam	NC_007199.1:3491106-3496228	48.6002
bams/dutch.V204-54.sorted.bam	NC_007196.1:1523105-1524006	23.2317
bams/dutch.V204-54.sorted.bam	NC_007196.1:1539720-1544676	33.0169
bams/dutch.V204-54.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V204-54.sorted.bam	NC_007195.1:4660561-4662944	34.5277
bams/dutch.V204-54.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V204-54.sorted.bam	NC_007198.1:242866-244662	30.8214
bams/dutch.V204-54.sorted.bam	NC_007199.1:3531190-3532036	36.3613
bams/dutch.V204-54.sorted.bam	NC_007199.1:3491106-3496228	32.1735
bams/dutch.V207-11.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V207-11.sorted.bam	NC_007196.1:1539720-1544676	26.4347
bams/dutch.V207-11.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V207-11.sorted.bam	NC_007195.1:4660561-4662944	28.0847
bams/dutch.V207-11.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V207-11.sorted.bam	NC_007198.1:242866-244662	28.6817
bams/dutch.V207-11.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V207-11.sorted.bam	NC_007199.1:3491106-3496228	28.5805
bams/dutch.V208-52.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V208-52.sorted.bam	NC_007196.1:1539720-1544676	49.9129
bams/dutch.V208-52.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V208-52.sorted.bam	NC_007195.1:4660561-4662944	56.7408
bams/dutch.V208-52.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V208-52.sorted.bam	NC_007198.1:242866-244662	58.2187
bams/dutch.V208-52.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V208-52.sorted.bam	NC_007199.1:3491106-3496228	58.0312
bams/dutch.V209-50.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V209-50.sorted.bam	NC_007196.1:1539720-1544676	41.9784
bams/dutch.V209-50.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V209-50.sorted.bam	NC_007195.1:4660561-4662944	58.669
bams/dutch.V209-50.sorted.bam	NC_007198.1:258208-259208	2.88312
bams/dutch.V209-50.sorted.bam	NC_007198.1:242866-244662	51.8392
bams/dutch.V209-50.sorted.bam	NC_007199.1:3531190-3532036	3.97048
bams/dutch.V209-50.sorted.bam	NC_007199.1:3491106-3496228	47.7049
bams/dutch.V209-56.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V209-56.sorted.bam	NC_007196.1:1539720-1544676	29.7486
bams/dutch.V209-56.sorted.bam	NC_007195.1:4650883-4653737	41.0501
bams/dutch.V209-56.sorted.bam	NC_007195.1:4660561-4662944	36.2928
bams/dutch.V209-56.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V209-56.sorted.bam	NC_007198.1:242866-244662	45.7757
bams/dutch.V209-56.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V209-56.sorted.bam	NC_007199.1:3491106-3496228	39.5733
bams/dutch.V210-08.sorted.bam	NC_007196.1:1523105-1524006	14.6796
bams/dutch.V210-08.sorted.bam	NC_007196.1:1539720-1544676	17.3746
bams/dutch.V210-08.sorted.bam	NC_007195.1:4650883-4653737	18.3958
bams/dutch.V210-08.sorted.bam	NC_007195.1:4660561-4662944	23.5646
bams/dutch.V210-08.sorted.bam	NC_007198.1:258208-259208	0.420579
bams/dutch.V210-08.sorted.bam	NC_007198.1:242866-244662	23.9811
bams/dutch.V210-08.sorted.bam	NC_007199.1:3531190-3532036	1.18536
bams/dutch.V210-08.sorted.bam	NC_007199.1:3491106-3496228	20.413
bams/dutch.V212-54.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V212-54.sorted.bam	NC_007196.1:1539720-1544676	54.9088
bams/dutch.V212-54.sorted.bam	NC_007195.1:4650883-4653737	67.456
bams/dutch.V212-54.sorted.bam	NC_007195.1:4660561-4662944	55.9736
bams/dutch.V212-54.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V212-54.sorted.bam	NC_007198.1:242866-244662	58.7073
bams/dutch.V212-54.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V212-54.sorted.bam	NC_007199.1:3491106-3496228	57.7689
bams/dutch.V213-14.sorted.bam	NC_007196.1:1523105-1524006	48.0443
bams/dutch.V213-14.sorted.bam	NC_007196.1:1539720-1544676	53.6464
bams/dutch.V213-14.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V213-14.sorted.bam	NC_007195.1:4660561-4662944	59.7244
bams/dutch.V213-14.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V213-14.sorted.bam	NC_007198.1:242866-244662	56.0718
bams/dutch.V213-14.sorted.bam	NC_007199.1:3531190-3532036	53.6423
bams/dutch.V213-14.sorted.bam	NC_007199.1:3491106-3496228	51.2163
bams/dutch.V215-11.sorted.bam	NC_007196.1:1523105-1524006	48.8525
bams/dutch.V215-11.sorted.bam	NC_007196.1:1539720-1544676	51.6399
bams/dutch.V215-11.sorted.bam	NC_007195.1:4650883-4653737	55.2067
bams/dutch.V215-11.sorted.bam	NC_007195.1:4660561-4662944	61.0986
bams/dutch.V215-11.sorted.bam	NC_007198.1:258208-259208	3.14286
bams/dutch.V215-11.sorted.bam	NC_007198.1:242866-244662	60.3389
bams/dutch.V215-11.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V215-11.sorted.bam	NC_007199.1:3491106-3496228	57.6859
bams/dutch.V215-17.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V215-17.sorted.bam	NC_007196.1:1539720-1544676	47.6252
bams/dutch.V215-17.sorted.bam	NC_007195.1:4650883-4653737	54.7219
bams/dutch.V215-17.sorted.bam	NC_007195.1:4660561-4662944	57.4228
bams/dutch.V215-17.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V215-17.sorted.bam	NC_007198.1:242866-244662	58.4964
bams/dutch.V215-17.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V215-17.sorted.bam	NC_007199.1:3491106-3496228	50.7277
bams/dutch.V215-18.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V215-18.sorted.bam	NC_007196.1:1539720-1544676	44.8102
bams/dutch.V215-18.sorted.bam	NC_007195.1:4650883-4653737	63.6711
bams/dutch.V215-18.sorted.bam	NC_007195.1:4660561-4662944	66.9824
bams/dutch.V215-18.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V215-18.sorted.bam	NC_007198.1:242866-244662	70.3116
bams/dutch.V215-18.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V215-18.sorted.bam	NC_007199.1:3491106-3496228	53.372
bams/dutch.V215-62.sorted.bam	NC_007196.1:1523105-1524006	48.8614
bams/dutch.V215-62.sorted.bam	NC_007196.1:1539720-1544676	53.3137
bams/dutch.V215-62.sorted.bam	NC_007195.1:4650883-4653737	58.1198
bams/dutch.V215-62.sorted.bam	NC_007195.1:4660561-4662944	57.7383
bams/dutch.V215-62.sorted.bam	NC_007198.1:258208-259208	52.8861
bams/dutch.V215-62.sorted.bam	NC_007198.1:242866-244662	59.754
bams/dutch.V215-62.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V215-62.sorted.bam	NC_007199.1:3491106-3496228	54.9438
bams/dutch.V219-48.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V219-48.sorted.bam	NC_007196.1:1539720-1544676	14.7718
bams/dutch.V219-48.sorted.bam	NC_007195.1:4650883-4653737	20.3142
bams/dutch.V219-48.sorted.bam	NC_007195.1:4660561-4662944	20.2139
bams/dutch.V219-48.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V219-48.sorted.bam	NC_007198.1:242866-244662	19.6494
bams/dutch.V219-48.sorted.bam	NC_007199.1:3531190-3532036	3.12397
bams/dutch.V219-48.sorted.bam	NC_007199.1:3491106-3496228	18.7744
bams/dutch.V224-66.sorted.bam	NC_007196.1:1523105-1524006	4.36142
bams/dutch.V224-66.sorted.bam	NC_007196.1:1539720-1544676	48.2961
bams/dutch.V224-66.sorted.bam	NC_007195.1:4650883-4653737	57.1972
bams/dutch.V224-66.sorted.bam	NC_007195.1:4660561-4662944	60.831
bams/dutch.V224-66.sorted.bam	NC_007198.1:258208-259208	5.78322
bams/dutch.V224-66.sorted.bam	NC_007198.1:242866-244662	63.9955
bams/dutch.V224-66.sorted.bam	NC_007199.1:3531190-3532036	3.5856
bams/dutch.V224-66.sorted.bam	NC_007199.1:3491106-3496228	61.4439
bams/dutch.V226-02.sorted.bam	NC_007196.1:1523105-1524006	36.704
bams/dutch.V226-02.sorted.bam	NC_007196.1:1539720-1544676	35.6435
bams/dutch.V226-02.sorted.bam	NC_007195.1:4650883-4653737	64.4032
bams/dutch.V226-02.sorted.bam	NC_007195.1:4660561-4662944	69.2039
bams/dutch.V226-02.sorted.bam	NC_007198.1:258208-259208	49.6454
bams/dutch.V226-02.sorted.bam	NC_007198.1:242866-244662	67.7668
bams/dutch.V226-02.sorted.bam	NC_007199.1:3531190-3532036	51.9162
bams/dutch.V226-02.sorted.bam	NC_007199.1:3491106-3496228	54.4074
bams/dutch.V226-13.sorted.bam	NC_007196.1:1523105-1524006	3.46231
bams/dutch.V226-13.sorted.bam	NC_007196.1:1539720-1544676	36.9603
bams/dutch.V226-13.sorted.bam	NC_007195.1:4650883-4653737	18.6175
bams/dutch.V226-13.sorted.bam	NC_007195.1:4660561-4662944	57.4123
bams/dutch.V226-13.sorted.bam	NC_007198.1:258208-259208	7.30769
bams/dutch.V226-13.sorted.bam	NC_007198.1:242866-244662	55.9772
bams/dutch.V226-13.sorted.bam	NC_007199.1:3531190-3532036	60.8819
bams/dutch.V226-13.sorted.bam	NC_007199.1:3491106-3496228	52.5542
bams/dutch.V226-28.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V226-28.sorted.bam	NC_007196.1:1539720-1544676	49.9298
bams/dutch.V226-28.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V226-28.sorted.bam	NC_007195.1:4660561-4662944	64.0642
bams/dutch.V226-28.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V226-28.sorted.bam	NC_007198.1:242866-244662	60.3962
bams/dutch.V226-28.sorted.bam	NC_007199.1:3531190-3532036	61.9055
bams/dutch.V226-28.sorted.bam	NC_007199.1:3491106-3496228	55.707
bams/dutch.V228-47.sorted.bam	NC_007196.1:1523105-1524006	54.1098
bams/dutch.V228-47.sorted.bam	NC_007196.1:1539720-1544676	51.3627
bams/dutch.V228-47.sorted.bam	NC_007195.1:4650883-4653737	5.81506
bams/dutch.V228-47.sorted.bam	NC_007195.1:4660561-4662944	60.9509
bams/dutch.V228-47.sorted.bam	NC_007198.1:258208-259208	9.16384
bams/dutch.V228-47.sorted.bam	NC_007198.1:242866-244662	53.6728
bams/dutch.V228-47.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V228-47.sorted.bam	NC_007199.1:3491106-3496228	53.5915
bams/dutch.V229-37.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V229-37.sorted.bam	NC_007196.1:1539720-1544676	47.4398
bams/dutch.V229-37.sorted.bam	NC_007195.1:4650883-4653737	61.2669
bams/dutch.V229-37.sorted.bam	NC_007195.1:4660561-4662944	63.13
bams/dutch.V229-37.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V229-37.sorted.bam	NC_007198.1:242866-244662	60.6422
bams/dutch.V229-37.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V229-37.sorted.bam	NC_007199.1:3491106-3496228	60.3359
bams/dutch.V231-63.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V231-63.sorted.bam	NC_007196.1:1539720-1544676	51.2721
bams/dutch.V231-63.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V231-63.sorted.bam	NC_007195.1:4660561-4662944	58.9887
bams/dutch.V231-63.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V231-63.sorted.bam	NC_007198.1:242866-244662	53.34
bams/dutch.V231-63.sorted.bam	NC_007199.1:3531190-3532036	52.9138
bams/dutch.V231-63.sorted.bam	NC_007199.1:3491106-3496228	61.5046
bams/dutch.V232-75.sorted.bam	NC_007196.1:1523105-1524006	52.3149
bams/dutch.V232-75.sorted.bam	NC_007196.1:1539720-1544676	51.489
bams/dutch.V232-75.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V232-75.sorted.bam	NC_007195.1:4660561-4662944	58.9195
bams/dutch.V232-75.sorted.bam	NC_007198.1:258208-259208	54.6404
bams/dutch.V232-75.sorted.bam	NC_007198.1:242866-244662	57.9171
bams/dutch.V232-75.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V232-75.sorted.bam	NC_007199.1:3491106-3496228	57.7841
bams/dutch.V233-22.sorted.bam	NC_007196.1:1523105-1524006	53.2217
bams/dutch.V233-22.sorted.bam	NC_007196.1:1539720-1544676	46.7944
bams/dutch.V233-22.sorted.bam	NC_007195.1:4650883-4653737	56.8869
bams/dutch.V233-22.sorted.bam	NC_007195.1:4660561-4662944	60.5432
bams/dutch.V233-22.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V233-22.sorted.bam	NC_007198.1:242866-244662	62.0846
bams/dutch.V233-22.sorted.bam	NC_007199.1:3531190-3532036	45.3506
bams/dutch.V233-22.sorted.bam	NC_007199.1:3491106-3496228	46.0699
bams/dutch.V233-43.sorted.bam	NC_007196.1:1523105-1524006	39.6386
bams/dutch.V233-43.sorted.bam	NC_007196.1:1539720-1544676	54.3097
bams/dutch.V233-43.sorted.bam	NC_007195.1:4650883-4653737	59.8084
bams/dutch.V233-43.sorted.bam	NC_007195.1:4660561-4662944	58.0709
bams/dutch.V233-43.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V233-43.sorted.bam	NC_007198.1:242866-244662	65.9577
bams/dutch.V233-43.sorted.bam	NC_007199.1:3531190-3532036	53.961
bams/dutch.V233-43.sorted.bam	NC_007199.1:3491106-3496228	58.6678
bams/dutch.V234-13.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V234-13.sorted.bam	NC_007196.1:1539720-1544676	50.8041
bams/dutch.V234-13.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V234-13.sorted.bam	NC_007195.1:4660561-4662944	49.9874
bams/dutch.V234-13.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V234-13.sorted.bam	NC_007198.1:242866-244662	57.6455
bams/dutch.V234-13.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V234-13.sorted.bam	NC_007199.1:3491106-3496228	55.0533
bams/dutch.V235-57.sorted.bam	NC_007196.1:1523105-1524006	0.880266
bams/dutch.V235-57.sorted.bam	NC_007196.1:1539720-1544676	54.6137
bams/dutch.V235-57.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V235-57.sorted.bam	NC_007195.1:4660561-4662944	55.7135
bams/dutch.V235-57.sorted.bam	NC_007198.1:258208-259208	4.18881
bams/dutch.V235-57.sorted.bam	NC_007198.1:242866-244662	51.3066
bams/dutch.V235-57.sorted.bam	NC_007199.1:3531190-3532036	55.5584
bams/dutch.V235-57.sorted.bam	NC_007199.1:3491106-3496228	56.2106
bams/dutch.V237-62.sorted.bam	NC_007196.1:1523105-1524006	8.49889
bams/dutch.V237-62.sorted.bam	NC_007196.1:1539720-1544676	58.2612
bams/dutch.V237-62.sorted.bam	NC_007195.1:4650883-4653737	5.97653
bams/dutch.V237-62.sorted.bam	NC_007195.1:4660561-4662944	65.3616
bams/dutch.V237-62.sorted.bam	NC_007198.1:258208-259208	42.1898
bams/dutch.V237-62.sorted.bam	NC_007198.1:242866-244662	51.69
bams/dutch.V237-62.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V237-62.sorted.bam	NC_007199.1:3491106-3496228	62.8288
bams/dutch.V238-07.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V238-07.sorted.bam	NC_007196.1:1539720-1544676	48.2526
bams/dutch.V238-07.sorted.bam	NC_007195.1:4650883-4653737	63.5079
bams/dutch.V238-07.sorted.bam	NC_007195.1:4660561-4662944	60.4446
bams/dutch.V238-07.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V238-07.sorted.bam	NC_007198.1:242866-244662	63.8152
bams/dutch.V238-07.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V238-07.sorted.bam	NC_007199.1:3491106-3496228	55.6328
bams/dutch.V240-10.sorted.bam	NC_007196.1:1523105-1524006	47.3093
bams/dutch.V240-10.sorted.bam	NC_007196.1:1539720-1544676	51.3466
bams/dutch.V240-10.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V240-10.sorted.bam	NC_007195.1:4660561-4662944	56.9279
bams/dutch.V240-10.sorted.bam	NC_007198.1:258208-259208	46.7952
bams/dutch.V240-10.sorted.bam	NC_007198.1:242866-244662	57.8804
bams/dutch.V240-10.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V240-10.sorted.bam	NC_007199.1:3491106-3496228	57.8249
bams/dutch.V250-64.sorted.bam	NC_007196.1:1523105-1524006	44.9778
bams/dutch.V250-64.sorted.bam	NC_007196.1:1539720-1544676	53.5435
bams/dutch.V250-64.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V250-64.sorted.bam	NC_007195.1:4660561-4662944	67.9002
bams/dutch.V250-64.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V250-64.sorted.bam	NC_007198.1:242866-244662	58.1285
bams/dutch.V250-64.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V250-64.sorted.bam	NC_007199.1:3491106-3496228	58.9658
bams/dutch.V251-74.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V251-74.sorted.bam	NC_007196.1:1539720-1544676	41.1854
bams/dutch.V251-74.sorted.bam	NC_007195.1:4650883-4653737	66.9131
bams/dutch.V251-74.sorted.bam	NC_007195.1:4660561-4662944	65.4467
bams/dutch.V251-74.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V251-74.sorted.bam	NC_007198.1:242866-244662	71.4118
bams/dutch.V251-74.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V251-74.sorted.bam	NC_007199.1:3491106-3496228	51.7246
bams/dutch.V252-43.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V252-43.sorted.bam	NC_007196.1:1539720-1544676	53.6213
bams/dutch.V252-43.sorted.bam	NC_007195.1:4650883-4653737	0.929947
bams/dutch.V252-43.sorted.bam	NC_007195.1:4660561-4662944	58.2978
bams/dutch.V252-43.sorted.bam	NC_007198.1:258208-259208	51.99
bams/dutch.V252-43.sorted.bam	NC_007198.1:242866-244662	65.8976
bams/dutch.V252-43.sorted.bam	NC_007199.1:3531190-3532036	50.0319
bams/dutch.V252-43.sorted.bam	NC_007199.1:3491106-3496228	55.8725
bams/dutch.V254-50.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V254-50.sorted.bam	NC_007196.1:1539720-1544676	52.6102
bams/dutch.V254-50.sorted.bam	NC_007195.1:4650883-4653737	55.5566
bams/dutch.V254-50.sorted.bam	NC_007195.1:4660561-4662944	57.3658
bams/dutch.V254-50.sorted.bam	NC_007198.1:258208-259208	51.9331
bams/dutch.V254-50.sorted.bam	NC_007198.1:242866-244662	0
bams/dutch.V254-50.sorted.bam	NC_007199.1:3531190-3532036	49.9398
bams/dutch.V254-50.sorted.bam	NC_007199.1:3491106-3496228	57.1261
bams/dutch.V254-55.sorted.bam	NC_007196.1:1523105-1524006	0.372506
bams/dutch.V254-55.sorted.bam	NC_007196.1:1539720-1544676	54.9941
bams/dutch.V254-55.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V254-55.sorted.bam	NC_007195.1:4660561-4662944	54.3578
bams/dutch.V254-55.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V254-55.sorted.bam	NC_007198.1:242866-244662	55.1592
bams/dutch.V254-55.sorted.bam	NC_007199.1:3531190-3532036	0.116883
bams/dutch.V254-55.sorted.bam	NC_007199.1:3491106-3496228	53.2034
bams/dutch.V255-23.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V255-23.sorted.bam	NC_007196.1:1539720-1544676	35.9768
bams/dutch.V255-23.sorted.bam	NC_007195.1:4650883-4653737	40.8767
bams/dutch.V255-23.sorted.bam	NC_007195.1:4660561-4662944	37.9761
bams/dutch.V255-23.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V255-23.sorted.bam	NC_007198.1:242866-244662	34.8976
bams/dutch.V255-23.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V255-23.sorted.bam	NC_007199.1:3491106-3496228	35.2944
bams/dutch.V257-33.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V257-33.sorted.bam	NC_007196.1:1539720-1544676	50.5378
bams/dutch.V257-33.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V257-33.sorted.bam	NC_007195.1:4660561-4662944	69.8444
bams/dutch.V257-33.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V257-33.sorted.bam	NC_007198.1:242866-244662	69.4073
bams/dutch.V257-33.sorted.bam	NC_007199.1:3531190-3532036	58.7615
bams/dutch.V257-33.sorted.bam	NC_007199.1:3491106-3496228	52.9791
bams/dutch.V258-36.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V258-36.sorted.bam	NC_007196.1:1539720-1544676	39.6258
bams/dutch.V258-36.sorted.bam	NC_007195.1:4650883-4653737	2.17198
bams/dutch.V258-36.sorted.bam	NC_007195.1:4660561-4662944	57.7584
bams/dutch.V258-36.sorted.bam	NC_007198.1:258208-259208	51.3417
bams/dutch.V258-36.sorted.bam	NC_007198.1:242866-244662	69.522
bams/dutch.V258-36.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V258-36.sorted.bam	NC_007199.1:3491106-3496228	48.0593
bams/dutch.V259-28.sorted.bam	NC_007196.1:1523105-1524006	46.4013
bams/dutch.V259-28.sorted.bam	NC_007196.1:1539720-1544676	48.7706
bams/dutch.V259-28.sorted.bam	NC_007195.1:4650883-4653737	49.4347
bams/dutch.V259-28.sorted.bam	NC_007195.1:4660561-4662944	50.3079
bams/dutch.V259-28.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V259-28.sorted.bam	NC_007198.1:242866-244662	47.6611
bams/dutch.V259-28.sorted.bam	NC_007199.1:3531190-3532036	46.6871
bams/dutch.V259-28.sorted.bam	NC_007199.1:3491106-3496228	51.8034
bams/dutch.V259-78.sorted.bam	NC_007196.1:1523105-1524006	42.1519
bams/dutch.V259-78.sorted.bam	NC_007196.1:1539720-1544676	48.0206
bams/dutch.V259-78.sorted.bam	NC_007195.1:4650883-4653737	48.7492
bams/dutch.V259-78.sorted.bam	NC_007195.1:4660561-4662944	51.8352
bams/dutch.V259-78.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V259-78.sorted.bam	NC_007198.1:242866-244662	46.2053
bams/dutch.V259-78.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V259-78.sorted.bam	NC_007199.1:3491106-3496228	49.4171
bams/dutch.V261-15.sorted.bam	NC_007196.1:1523105-1524006	32.6907
bams/dutch.V261-15.sorted.bam	NC_007196.1:1539720-1544676	31.3768
bams/dutch.V261-15.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V261-15.sorted.bam	NC_007195.1:4660561-4662944	58.7567
bams/dutch.V261-15.sorted.bam	NC_007198.1:258208-259208	52.1988
bams/dutch.V261-15.sorted.bam	NC_007198.1:242866-244662	61.8208
bams/dutch.V261-15.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V261-15.sorted.bam	NC_007199.1:3491106-3496228	49.2532
bams/dutch.V261-31.sorted.bam	NC_007196.1:1523105-1524006	0
bams/dutch.V261-31.sorted.bam	NC_007196.1:1539720-1544676	53.5425
bams/dutch.V261-31.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V261-31.sorted.bam	NC_007195.1:4660561-4662944	54.4295
bams/dutch.V261-31.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V261-31.sorted.bam	NC_007198.1:242866-244662	63.8408
bams/dutch.V261-31.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V261-31.sorted.bam	NC_007199.1:3491106-3496228	62.7336
bams/dutch.V261-45.sorted.bam	NC_007196.1:1523105-1524006	53.7616
bams/dutch.V261-45.sorted.bam	NC_007196.1:1539720-1544676	52.018
bams/dutch.V261-45.sorted.bam	NC_007195.1:4650883-4653737	0
bams/dutch.V261-45.sorted.bam	NC_007195.1:4660561-4662944	55.6292
bams/dutch.V261-45.sorted.bam	NC_007198.1:258208-259208	0
bams/dutch.V261-45.sorted.bam	NC_007198.1:242866-244662	57.8692
bams/dutch.V261-45.sorted.bam	NC_007199.1:3531190-3532036	0
bams/dutch.V261-45.sorted.bam	NC_007199.1:3491106-3496228	57.1577
